batch_id,tile_id,print_id,saturated,latency_ms,timestamp
1780,4,SI266220200309225433,0,0,2025-07-08T10:43:41.283444505Z
1786,10,SI266220200309225433,71,0,2025-07-08T10:43:41.618796489Z
1785,9,SI266220200309225433,31,0,2025-07-08T10:43:41.285495855Z
1788,12,SI266220200309225433,0,0,2025-07-08T10:43:41.619652557Z
1794,2,SI266220200309225433,0,0,2025-07-08T10:43:41.622355819Z
1787,11,SI266220200309225433,0,0,2025-07-08T10:43:41.619295225Z
1783,7,SI266220200309225433,511,0,2025-07-08T10:43:41.284762961Z
1790,14,SI266220200309225433,0,0,2025-07-08T10:43:41.620888219Z
1792,0,SI266220200309225433,0,0,2025-07-08T10:43:41.621488513Z
1791,15,SI266220200309225433,0,0,2025-07-08T10:43:41.621166715Z
1795,3,SI266220200309225433,2495,0,2025-07-08T10:43:41.622646323Z
1789,13,SI266220200309225433,0,0,2025-07-08T10:43:41.620260507Z
1796,4,SI266220200309225433,0,0,2025-07-08T10:43:41.623104389Z
1802,10,SI266220200309225433,0,0,2025-07-08T10:43:41.982270999Z
1798,6,SI266220200309225433,0,0,2025-07-08T10:43:41.735764044Z
1797,5,SI266220200309225433,0,0,2025-07-08T10:43:41.623798805Z
1800,8,SI266220200309225433,0,0,2025-07-08T10:43:41.981447098Z
1793,1,SI266220200309225433,0,0,2025-07-08T10:43:41.621702011Z
1806,14,SI266220200309225433,0,0,2025-07-08T10:43:41.983204635Z
1804,12,SI266220200309225433,0,0,2025-07-08T10:43:41.982745632Z
1812,4,SI266220200309225433,0,0,2025-07-08T10:43:42.180175242Z
1801,9,SI266220200309225433,71,0,2025-07-08T10:43:41.981862043Z
1808,0,SI266220200309225433,0,0,2025-07-08T10:43:42.166131681Z
1803,11,SI266220200309225433,0,0,2025-07-08T10:43:41.982570323Z
1799,7,SI266220200309225433,46,0,2025-07-08T10:43:41.980932105Z
1810,2,SI266220200309225433,0,0,2025-07-08T10:43:42.179380203Z
1805,13,SI266220200309225433,0,0,2025-07-08T10:43:41.982956926Z
1811,3,SI266220200309225433,3212,0,2025-07-08T10:43:42.179889651Z
1807,15,SI266220200309225433,0,0,2025-07-08T10:43:41.983594655Z
1814,6,SI266220200309225433,0,0,2025-07-08T10:43:42.373700333Z
1809,1,SI266220200309225433,0,0,2025-07-08T10:43:42.166790817Z
1813,5,SI266220200309225433,0,0,2025-07-08T10:43:42.180616532Z
1820,12,SI266220200309225433,0,0,2025-07-08T10:43:42.496635525Z
1816,8,SI266220200309225433,0,0,2025-07-08T10:43:42.493893547Z
1818,10,SI266220200309225433,85,0,2025-07-08T10:43:42.495731148Z
1817,9,SI266220200309225433,25,0,2025-07-08T10:43:42.494885468Z
1815,7,SI266220200309225433,1047,0,2025-07-08T10:43:42.374295920Z
1819,11,SI266220200309225433,0,0,2025-07-08T10:43:42.496269347Z
1826,2,SI266220200309225433,0,0,2025-07-08T10:43:42.831173236Z
1822,14,SI266220200309225433,0,0,2025-07-08T10:43:42.829067858Z
1824,0,SI266220200309225433,0,0,2025-07-08T10:43:42.830215002Z
1823,15,SI266220200309225433,0,0,2025-07-08T10:43:42.829778377Z
1821,13,SI266220200309225433,0,0,2025-07-08T10:43:42.497072190Z
1832,8,SI266220200309225433,0,0,2025-07-08T10:43:42.930551928Z
1827,3,SI266220200309225433,3446,0,2025-07-08T10:43:42.831532444Z
1830,6,SI266220200309225433,0,0,2025-07-08T10:43:42.929262350Z
1829,5,SI266220200309225433,0,0,2025-07-08T10:43:42.928172210Z
1825,1,SI266220200309225433,0,0,2025-07-08T10:43:42.830684072Z
1828,4,SI266220200309225433,0,0,2025-07-08T10:43:42.831943331Z
1834,10,SI266220200309225433,0,0,2025-07-08T10:43:43.271497159Z
1836,12,SI266220200309225433,0,0,2025-07-08T10:43:43.273371307Z
1842,2,SI266220200309225433,0,0,2025-07-08T10:43:43.275201889Z
1835,11,SI266220200309225433,0,0,2025-07-08T10:43:43.272860186Z
1831,7,SI266220200309225433,675,0,2025-07-08T10:43:42.930049610Z
1838,14,SI266220200309225433,0,0,2025-07-08T10:43:43.274254570Z
1833,9,SI266220200309225433,116,0,2025-07-08T10:43:42.931293643Z
1839,15,SI266220200309225433,0,0,2025-07-08T10:43:43.274457213Z
1843,3,SI266220200309225433,1818,0,2025-07-08T10:43:43.275432173Z
1837,13,SI266220200309225433,0,0,2025-07-08T10:43:43.273900326Z
1844,4,SI266220200309225433,0,0,2025-07-08T10:43:43.275680779Z
1840,0,SI266220200309225433,0,0,2025-07-08T10:43:43.274629974Z
1850,10,SI266220200309225433,89,0,2025-07-08T10:43:43.479575673Z
1845,5,SI266220200309225433,0,0,2025-07-08T10:43:43.276087604Z
1848,8,SI266220200309225433,0,0,2025-07-08T10:43:43.478278646Z
1841,1,SI266220200309225433,0,0,2025-07-08T10:43:43.274912425Z
1846,6,SI266220200309225433,0,0,2025-07-08T10:43:43.373496471Z
1849,9,SI266220200309225433,38,0,2025-07-08T10:43:43.478971041Z
1852,12,SI266220200309225433,0,0,2025-07-08T10:43:43.480470694Z
1854,14,SI266220200309225433,0,0,2025-07-08T10:43:43.713772647Z
1856,0,SI266220200309225433,0,0,2025-07-08T10:43:43.715031785Z
1851,11,SI266220200309225433,0,0,2025-07-08T10:43:43.480090082Z
1847,7,SI266220200309225433,440,0,2025-07-08T10:43:43.477493973Z
1858,2,SI266220200309225433,0,0,2025-07-08T10:43:43.822569681Z
1853,13,SI266220200309225433,0,0,2025-07-08T10:43:43.712758744Z
1855,15,SI266220200309225433,0,0,2025-07-08T10:43:43.714794343Z
1862,6,SI266220200309225433,0,0,2025-07-08T10:43:43.825367145Z
1860,4,SI266220200309225433,0,0,2025-07-08T10:43:43.823386722Z
1866,10,SI266220200309225433,41,0,2025-07-08T10:43:44.142715256Z
1859,3,SI266220200309225433,2026,0,2025-07-08T10:43:43.822956175Z
1857,1,SI266220200309225433,0,0,2025-07-08T10:43:43.715435380Z
1861,5,SI266220200309225433,0,0,2025-07-08T10:43:43.824411348Z
1864,8,SI266220200309225433,0,0,2025-07-08T10:43:44.141120910Z
1868,12,SI266220200309225433,0,0,2025-07-08T10:43:44.143683359Z
1867,11,SI266220200309225433,0,0,2025-07-08T10:43:44.143186859Z
1863,7,SI266220200309225433,644,0,2025-07-08T10:43:43.826241954Z
1874,2,SI266220200309225433,0,0,2025-07-08T10:43:44.352285377Z
1870,14,SI266220200309225433,0,0,2025-07-08T10:43:44.144921720Z
1869,13,SI266220200309225433,0,0,2025-07-08T10:43:44.144378044Z
1880,8,SI266220200309225433,0,0,2025-07-08T10:43:44.403526350Z
1872,0,SI266220200309225433,0,0,2025-07-08T10:43:44.350950359Z
1865,9,SI266220200309225433,1,0,2025-07-08T10:43:44.142039194Z
1875,3,SI266220200309225433,2425,0,2025-07-08T10:43:44.352810841Z
1876,4,SI266220200309225433,0,0,2025-07-08T10:43:44.396615349Z
1881,9,SI266220200309225433,58,0,2025-07-08T10:43:44.404059677Z
1878,6,SI266220200309225433,0,0,2025-07-08T10:43:44.399645215Z
1871,15,SI266220200309225433,0,0,2025-07-08T10:43:44.350415113Z
1882,10,SI266220200309225433,31,0,2025-07-08T10:43:44.619954850Z
1884,12,SI266220200309225433,0,0,2025-07-08T10:43:44.620780604Z
1877,5,SI266220200309225433,0,0,2025-07-08T10:43:44.397954142Z
1890,2,SI266220200309225433,0,0,2025-07-08T10:43:44.678942332Z
1873,1,SI266220200309225433,0,0,2025-07-08T10:43:44.351520Z
1886,14,SI266220200309225433,0,0,2025-07-08T10:43:44.677802235Z
1888,0,SI266220200309225433,0,0,2025-07-08T10:43:44.678416359Z
1883,11,SI266220200309225433,0,0,2025-07-08T10:43:44.620490279Z
1879,7,SI266220200309225433,157,0,2025-07-08T10:43:44.403066210Z
1885,13,SI266220200309225433,0,0,2025-07-08T10:43:44.621149660Z
1892,4,SI266220200309225433,0,0,2025-07-08T10:43:45.018449365Z
1887,15,SI266220200309225433,0,0,2025-07-08T10:43:44.678216015Z
1891,3,SI266220200309225433,2971,0,2025-07-08T10:43:44.697843142Z
1894,6,SI266220200309225433,0,0,2025-07-08T10:43:45.052795877Z
1893,5,SI266220200309225433,0,0,2025-07-08T10:43:45.019014369Z
1898,10,SI266220200309225433,0,0,2025-07-08T10:43:45.230437342Z
1896,8,SI266220200309225433,0,0,2025-07-08T10:43:45.229582363Z
1889,1,SI266220200309225433,0,0,2025-07-08T10:43:44.678672993Z
1900,12,SI266220200309225433,0,0,2025-07-08T10:43:45.231025524Z
1904,0,SI266220200309225433,0,0,2025-07-08T10:43:45.438289141Z
1899,11,SI266220200309225433,0,0,2025-07-08T10:43:45.230819524Z
1902,14,SI266220200309225433,0,0,2025-07-08T10:43:45.231720506Z
1895,7,SI266220200309225433,996,0,2025-07-08T10:43:45.229135452Z
1897,9,SI266220200309225433,67,0,2025-07-08T10:43:45.230011678Z
1907,3,SI266220200309225433,3911,0,2025-07-08T10:43:45.485304995Z
1908,4,SI266220200309225433,0,0,2025-07-08T10:43:45.485923644Z
1901,13,SI266220200309225433,0,0,2025-07-08T10:43:45.231258868Z
1906,2,SI266220200309225433,0,0,2025-07-08T10:43:45.439397064Z
1910,6,SI266220200309225433,0,0,2025-07-08T10:43:45.783059153Z
1905,1,SI266220200309225433,0,0,2025-07-08T10:43:45.438841803Z
1914,10,SI266220200309225433,0,0,2025-07-08T10:43:45.895141865Z
1911,7,SI266220200309225433,1280,0,2025-07-08T10:43:45.784104694Z
1903,15,SI266220200309225433,0,0,2025-07-08T10:43:45.437739128Z
1913,9,SI266220200309225433,107,0,2025-07-08T10:43:45.894233762Z
1916,12,SI266220200309225433,0,0,2025-07-08T10:43:45.932696578Z
1912,8,SI266220200309225433,0,0,2025-07-08T10:43:45.784625981Z
1922,2,SI266220200309225433,0,0,2025-07-08T10:43:46.014722212Z
1920,0,SI266220200309225433,0,0,2025-07-08T10:43:46.013716104Z
1909,5,SI266220200309225433,0,0,2025-07-08T10:43:45.486910279Z
1918,14,SI266220200309225433,0,0,2025-07-08T10:43:46.012285796Z
1917,13,SI266220200309225433,0,0,2025-07-08T10:43:45.933495576Z
1923,3,SI266220200309225433,1465,0,2025-07-08T10:43:46.015368697Z
1926,6,SI266220200309225433,0,0,2025-07-08T10:43:46.171353487Z
1928,8,SI266220200309225433,0,0,2025-07-08T10:43:46.257506018Z
1915,11,SI266220200309225433,0,0,2025-07-08T10:43:45.895878813Z
1924,4,SI266220200309225433,0,0,2025-07-08T10:43:46.159317860Z
1919,15,SI266220200309225433,0,0,2025-07-08T10:43:46.013156287Z
1921,1,SI266220200309225433,0,0,2025-07-08T10:43:46.014183574Z
1925,5,SI266220200309225433,0,0,2025-07-08T10:43:46.160359317Z
1930,10,SI266220200309225433,0,0,2025-07-08T10:43:46.629889783Z
1938,2,SI266220200309225433,0,0,2025-07-08T10:43:46.632611468Z
1931,11,SI266220200309225433,0,0,2025-07-08T10:43:46.630774851Z
1932,12,SI266220200309225433,0,0,2025-07-08T10:43:46.631153394Z
1927,7,SI266220200309225433,204,0,2025-07-08T10:43:46.172388418Z
1934,14,SI266220200309225433,0,0,2025-07-08T10:43:46.631613858Z
1929,9,SI266220200309225433,27,0,2025-07-08T10:43:46.258442235Z
1939,3,SI266220200309225433,3856,0,2025-07-08T10:43:46.632843405Z
1933,13,SI266220200309225433,0,0,2025-07-08T10:43:46.631401777Z
1940,4,SI266220200309225433,0,0,2025-07-08T10:43:46.633100107Z
1937,1,SI266220200309225433,0,0,2025-07-08T10:43:46.632292519Z
1936,0,SI266220200309225433,0,0,2025-07-08T10:43:46.631922283Z
1935,15,SI266220200309225433,0,0,2025-07-08T10:43:46.631773584Z
1946,10,SI266220200309225433,180,0,2025-07-08T10:43:47.075512074Z
1941,5,SI266220200309225433,0,0,2025-07-08T10:43:46.633522353Z
1945,9,SI266220200309225433,0,0,2025-07-08T10:43:47.075022571Z
1944,8,SI266220200309225433,0,0,2025-07-08T10:43:47.074497983Z
1950,14,SI266220200309225433,0,0,2025-07-08T10:43:47.077236831Z
1943,7,SI266220200309225433,990,0,2025-07-08T10:43:47.073979900Z
1942,6,SI266220200309225433,0,0,2025-07-08T10:43:46.633921539Z
1952,0,SI266220200309225433,0,0,2025-07-08T10:43:47.080226209Z
1955,3,SI266220200309225433,2533,0,2025-07-08T10:43:47.288315875Z
1956,4,SI266220200309225433,0,0,2025-07-08T10:43:47.288965921Z
1949,13,SI266220200309225433,0,0,2025-07-08T10:43:47.076478695Z
1948,12,SI266220200309225433,0,0,2025-07-08T10:43:47.076150467Z
1951,15,SI266220200309225433,0,0,2025-07-08T10:43:47.079732373Z
1947,11,SI266220200309225433,0,0,2025-07-08T10:43:47.075863058Z
1954,2,SI266220200309225433,0,0,2025-07-08T10:43:47.199179777Z
1962,10,SI266220200309225433,80,0,2025-07-08T10:43:47.517996315Z
1957,5,SI266220200309225433,0,0,2025-07-08T10:43:47.289801416Z
1953,1,SI266220200309225433,0,0,2025-07-08T10:43:47.080762956Z
1960,8,SI266220200309225433,0,0,2025-07-08T10:43:47.516101860Z
1958,6,SI266220200309225433,0,0,2025-07-08T10:43:47.290685982Z
1961,9,SI266220200309225433,70,0,2025-07-08T10:43:47.517116304Z
1964,12,SI266220200309225433,0,0,2025-07-08T10:43:47.519287130Z
1963,11,SI266220200309225433,0,0,2025-07-08T10:43:47.518813729Z
1959,7,SI266220200309225433,424,0,2025-07-08T10:43:47.291603067Z
1965,13,SI266220200309225433,0,0,2025-07-08T10:43:47.519759582Z
1970,2,SI266220200309225433,0,0,2025-07-08T10:43:47.846622015Z
1968,0,SI266220200309225433,0,0,2025-07-08T10:43:47.846102564Z
1971,3,SI266220200309225433,2642,0,2025-07-08T10:43:47.846871631Z
1967,15,SI266220200309225433,0,0,2025-07-08T10:43:47.845715593Z
1966,14,SI266220200309225433,0,0,2025-07-08T10:43:47.734877785Z
1976,8,SI266220200309225433,0,0,2025-07-08T10:43:47.848917786Z
1969,1,SI266220200309225433,0,0,2025-07-08T10:43:47.846320864Z
1973,5,SI266220200309225433,0,0,2025-07-08T10:43:47.847604235Z
1977,9,SI266220200309225433,110,0,2025-07-08T10:43:47.849779316Z
1978,10,SI266220200309225433,0,0,2025-07-08T10:43:48.054853820Z
1972,4,SI266220200309225433,0,0,2025-07-08T10:43:47.847137056Z
1982,14,SI266220200309225433,0,0,2025-07-08T10:43:48.057113824Z
1974,6,SI266220200309225433,0,0,2025-07-08T10:43:47.848149538Z
1986,2,SI266220200309225433,0,0,2025-07-08T10:43:48.064841781Z
1979,11,SI266220200309225433,0,0,2025-07-08T10:43:48.055583590Z
1984,0,SI266220200309225433,0,0,2025-07-08T10:43:48.057831510Z
1980,12,SI266220200309225433,0,0,2025-07-08T10:43:48.056065337Z
1975,7,SI266220200309225433,327,0,2025-07-08T10:43:47.848522614Z
1987,3,SI266220200309225433,7919,0,2025-07-08T10:43:48.248588611Z
1983,15,SI266220200309225433,0,0,2025-07-08T10:43:48.057490798Z
1981,13,SI266220200309225433,0,0,2025-07-08T10:43:48.056591771Z
1988,4,SI266220200309225433,0,0,2025-07-08T10:43:48.249169457Z
1985,1,SI266220200309225433,0,0,2025-07-08T10:43:48.058287939Z
1990,6,SI266220200309225433,0,0,2025-07-08T10:43:48.375959305Z
1989,5,SI266220200309225433,0,0,2025-07-08T10:43:48.249807523Z
1994,10,SI266220200309225433,0,0,2025-07-08T10:43:48.567534399Z
1992,8,SI266220200309225433,0,0,2025-07-08T10:43:48.566016091Z
1998,14,SI266220200309225433,0,0,2025-07-08T10:43:48.569559740Z
1996,12,SI266220200309225433,0,0,2025-07-08T10:43:48.568539989Z
1991,7,SI266220200309225433,3266,0,2025-07-08T10:43:48.565269091Z
1993,9,SI266220200309225433,57,0,2025-07-08T10:43:48.566861524Z
2000,0,SI266220200309225433,0,0,2025-07-08T10:43:48.769389636Z
2004,4,SI266220200309225433,0,0,2025-07-08T10:43:48.785710415Z
1995,11,SI266220200309225433,0,0,2025-07-08T10:43:48.568157846Z
2002,2,SI266220200309225433,0,0,2025-07-08T10:43:48.770694288Z
2003,3,SI266220200309225433,2163,0,2025-07-08T10:43:48.771451185Z
1997,13,SI266220200309225433,0,0,2025-07-08T10:43:48.569051285Z
1999,15,SI266220200309225433,0,0,2025-07-08T10:43:48.570038089Z
2010,10,SI266220200309225433,0,0,2025-07-08T10:43:49.090109694Z
2005,5,SI266220200309225433,0,0,2025-07-08T10:43:48.788109843Z
2001,1,SI266220200309225433,0,0,2025-07-08T10:43:48.770119506Z
2008,8,SI266220200309225433,0,0,2025-07-08T10:43:49.088577839Z
2006,6,SI266220200309225433,0,0,2025-07-08T10:43:48.910019188Z
2009,9,SI266220200309225433,92,0,2025-07-08T10:43:49.089365737Z
2012,12,SI266220200309225433,0,0,2025-07-08T10:43:49.091374685Z
2014,14,SI266220200309225433,0,0,2025-07-08T10:43:49.289517799Z
2011,11,SI266220200309225433,0,0,2025-07-08T10:43:49.090845097Z
2007,7,SI266220200309225433,314,0,2025-07-08T10:43:48.910917056Z
2018,2,SI266220200309225433,0,0,2025-07-08T10:43:49.290850650Z
2016,0,SI266220200309225433,0,0,2025-07-08T10:43:49.290341523Z
2013,13,SI266220200309225433,0,0,2025-07-08T10:43:49.091631897Z
2022,6,SI266220200309225433,0,0,2025-07-08T10:43:49.422009520Z
2024,8,SI266220200309225433,0,0,2025-07-08T10:43:49.466240018Z
2020,4,SI266220200309225433,0,0,2025-07-08T10:43:49.291452482Z
2019,3,SI266220200309225433,1596,0,2025-07-08T10:43:49.291087360Z
2015,15,SI266220200309225433,0,0,2025-07-08T10:43:49.289992713Z
2017,1,SI266220200309225433,0,0,2025-07-08T10:43:49.290609991Z
2021,5,SI266220200309225433,0,0,2025-07-08T10:43:49.418604813Z
2026,10,SI266220200309225433,107,0,2025-07-08T10:43:49.610166630Z
2027,11,SI266220200309225433,0,0,2025-07-08T10:43:49.836688255Z
2028,12,SI266220200309225433,0,0,2025-07-08T10:43:49.837271195Z
2035,3,SI266220200309225433,2524,0,2025-07-08T10:43:49.839945528Z
2023,7,SI266220200309225433,422,0,2025-07-08T10:43:49.422657405Z
2030,14,SI266220200309225433,0,0,2025-07-08T10:43:49.838211057Z
2029,13,SI266220200309225433,0,0,2025-07-08T10:43:49.837809573Z
2025,9,SI266220200309225433,25,0,2025-07-08T10:43:49.467306263Z
2034,2,SI266220200309225433,0,0,2025-07-08T10:43:49.839666249Z
2032,0,SI266220200309225433,0,0,2025-07-08T10:43:49.838778321Z
2033,1,SI266220200309225433,0,0,2025-07-08T10:43:49.839210165Z
2031,15,SI266220200309225433,0,0,2025-07-08T10:43:49.838485260Z
2036,4,SI266220200309225433,0,0,2025-07-08T10:43:49.840315158Z
2042,10,SI266220200309225433,70,0,2025-07-08T10:43:50.259372036Z
2039,7,SI266220200309225433,1037,0,2025-07-08T10:43:50.257081502Z
2038,6,SI266220200309225433,0,0,2025-07-08T10:43:49.840991924Z
2037,5,SI266220200309225433,0,0,2025-07-08T10:43:49.840686985Z
2041,9,SI266220200309225433,23,0,2025-07-08T10:43:50.258632995Z
2044,12,SI266220200309225433,0,0,2025-07-08T10:43:50.260334006Z
2040,8,SI266220200309225433,0,0,2025-07-08T10:43:50.257911255Z
2046,14,SI266220200309225433,0,0,2025-07-08T10:43:50.261499322Z
2048,0,SI266220200309225433,0,0,2025-07-08T10:43:50.262294953Z
2051,3,SI266220200309225433,2307,0,2025-07-08T10:43:50.460557216Z
2045,13,SI266220200309225433,0,0,2025-07-08T10:43:50.260908806Z
2047,15,SI266220200309225433,0,0,2025-07-08T10:43:50.261895180Z
2043,11,SI266220200309225433,0,0,2025-07-08T10:43:50.259860421Z
2054,6,SI266220200309225433,0,0,2025-07-08T10:43:50.463217237Z
2050,2,SI266220200309225433,0,0,2025-07-08T10:43:50.263212431Z
2052,4,SI266220200309225433,0,0,2025-07-08T10:43:50.461319710Z
2053,5,SI266220200309225433,0,0,2025-07-08T10:43:50.462073993Z
2049,1,SI266220200309225433,0,0,2025-07-08T10:43:50.262730821Z
2060,12,SI266220200309225433,0,0,2025-07-08T10:43:50.679877565Z
2058,10,SI266220200309225433,0,0,2025-07-08T10:43:50.678685424Z
2056,8,SI266220200309225433,0,0,2025-07-08T10:43:50.676872718Z
2062,14,SI266220200309225433,0,0,2025-07-08T10:43:50.894449996Z
2061,13,SI266220200309225433,0,0,2025-07-08T10:43:50.680356591Z
2059,11,SI266220200309225433,0,0,2025-07-08T10:43:50.679441006Z
2055,7,SI266220200309225433,23,0,2025-07-08T10:43:50.464183834Z
2066,2,SI266220200309225433,0,0,2025-07-08T10:43:50.898774155Z
2064,0,SI266220200309225433,0,0,2025-07-08T10:43:50.896972457Z
2057,9,SI266220200309225433,71,0,2025-07-08T10:43:50.677817071Z
2072,8,SI266220200309225433,0,0,2025-07-08T10:43:50.975970404Z
2067,3,SI266220200309225433,5023,0,2025-07-08T10:43:50.899380675Z
2068,4,SI266220200309225433,0,0,2025-07-08T10:43:50.932769640Z
2070,6,SI266220200309225433,0,0,2025-07-08T10:43:50.934365309Z
2073,9,SI266220200309225433,37,0,2025-07-08T10:43:50.977356668Z
2063,15,SI266220200309225433,0,0,2025-07-08T10:43:50.895777631Z
2074,10,SI266220200309225433,48,0,2025-07-08T10:43:51.149875675Z
2065,1,SI266220200309225433,0,0,2025-07-08T10:43:50.897842634Z
2076,12,SI266220200309225433,0,0,2025-07-08T10:43:51.151401661Z
2069,5,SI266220200309225433,0,0,2025-07-08T10:43:50.933629445Z
2078,14,SI266220200309225433,0,0,2025-07-08T10:43:51.234991078Z
2080,0,SI266220200309225433,0,0,2025-07-08T10:43:51.236164540Z
2082,2,SI266220200309225433,0,0,2025-07-08T10:43:51.551663981Z
2075,11,SI266220200309225433,0,0,2025-07-08T10:43:51.150946851Z
2071,7,SI266220200309225433,1647,0,2025-07-08T10:43:50.935051544Z
2083,3,SI266220200309225433,2904,0,2025-07-08T10:43:51.552178537Z
2079,15,SI266220200309225433,0,0,2025-07-08T10:43:51.235631716Z
2077,13,SI266220200309225433,0,0,2025-07-08T10:43:51.152042627Z
2084,4,SI266220200309225433,0,0,2025-07-08T10:43:51.552610137Z
2081,1,SI266220200309225433,0,0,2025-07-08T10:43:51.236786516Z
2086,6,SI266220200309225433,0,0,2025-07-08T10:43:51.579454784Z
2085,5,SI266220200309225433,0,0,2025-07-08T10:43:51.553305070Z
2090,10,SI266220200309225433,0,0,2025-07-08T10:43:51.768074465Z
2088,8,SI266220200309225433,0,0,2025-07-08T10:43:51.766971937Z
2092,12,SI266220200309225433,0,0,2025-07-08T10:43:51.768552211Z
2094,14,SI266220200309225433,0,0,2025-07-08T10:43:51.769059145Z
2089,9,SI266220200309225433,117,0,2025-07-08T10:43:51.767573680Z
2096,0,SI266220200309225433,0,0,2025-07-08T10:43:52.010709453Z
2091,11,SI266220200309225433,0,0,2025-07-08T10:43:51.768379255Z
2087,7,SI266220200309225433,798,0,2025-07-08T10:43:51.766486620Z
2098,2,SI266220200309225433,0,0,2025-07-08T10:43:52.011688437Z
2100,4,SI266220200309225433,0,0,2025-07-08T10:43:52.012672246Z
2095,15,SI266220200309225433,0,0,2025-07-08T10:43:51.769379014Z
2106,10,SI266220200309225433,66,0,2025-07-08T10:43:52.331111464Z
2099,3,SI266220200309225433,1746,0,2025-07-08T10:43:52.012193906Z
2093,13,SI266220200309225433,0,0,2025-07-08T10:43:51.768789587Z
2102,6,SI266220200309225433,0,0,2025-07-08T10:43:52.115836738Z
2101,5,SI266220200309225433,0,0,2025-07-08T10:43:52.014825838Z
2097,1,SI266220200309225433,0,0,2025-07-08T10:43:52.011248765Z
2108,12,SI266220200309225433,0,0,2025-07-08T10:43:52.332224456Z
2104,8,SI266220200309225433,0,0,2025-07-08T10:43:52.328675641Z
2110,14,SI266220200309225433,0,0,2025-07-08T10:43:52.332925101Z
2107,11,SI266220200309225433,0,0,2025-07-08T10:43:52.331740355Z
2103,7,SI266220200309225433,475,0,2025-07-08T10:43:52.116958906Z
2114,2,SI266220200309225433,0,0,2025-07-08T10:43:52.550994484Z
2112,0,SI266220200309225433,0,0,2025-07-08T10:43:52.547146785Z
2105,9,SI266220200309225433,47,0,2025-07-08T10:43:52.330142128Z
2111,15,SI266220200309225433,0,0,2025-07-08T10:43:52.546514511Z
2118,6,SI266220200309225433,0,0,2025-07-08T10:43:52.674906371Z
2109,13,SI266220200309225433,0,0,2025-07-08T10:43:52.332587454Z
2120,8,SI266220200309225433,0,0,2025-07-08T10:43:52.675881199Z
2115,3,SI266220200309225433,5072,0,2025-07-08T10:43:52.551750026Z
2113,1,SI266220200309225433,0,0,2025-07-08T10:43:52.548009837Z
2117,5,SI266220200309225433,0,0,2025-07-08T10:43:52.674094092Z
2116,4,SI266220200309225433,0,0,2025-07-08T10:43:52.552400774Z
2122,10,SI266220200309225433,242,0,2025-07-08T10:43:52.854658363Z
2123,11,SI266220200309225433,0,0,2025-07-08T10:43:53.131303325Z
2124,12,SI266220200309225433,0,0,2025-07-08T10:43:53.132012299Z
2131,3,SI266220200309225433,2712,0,2025-07-08T10:43:53.135413008Z
2119,7,SI266220200309225433,3210,0,2025-07-08T10:43:52.675455174Z
2126,14,SI266220200309225433,0,0,2025-07-08T10:43:53.133189950Z
2125,13,SI266220200309225433,0,0,2025-07-08T10:43:53.132654710Z
2121,9,SI266220200309225433,87,0,2025-07-08T10:43:52.676609024Z
2130,2,SI266220200309225433,0,0,2025-07-08T10:43:53.135014499Z
2128,0,SI266220200309225433,0,0,2025-07-08T10:43:53.134135934Z
2127,15,SI266220200309225433,0,0,2025-07-08T10:43:53.133699137Z
2129,1,SI266220200309225433,0,0,2025-07-08T10:43:53.134593680Z
2132,4,SI266220200309225433,0,0,2025-07-08T10:43:53.135825422Z
2134,6,SI266220200309225433,0,0,2025-07-08T10:43:53.137549455Z
2137,9,SI266220200309225433,94,0,2025-07-08T10:43:53.508209017Z
2133,5,SI266220200309225433,0,0,2025-07-08T10:43:53.136799618Z
2138,10,SI266220200309225433,50,0,2025-07-08T10:43:53.508859597Z
2140,12,SI266220200309225433,0,0,2025-07-08T10:43:53.509814100Z
2136,8,SI266220200309225433,0,0,2025-07-08T10:43:53.507573329Z
2142,14,SI266220200309225433,0,0,2025-07-08T10:43:53.510910669Z
2135,7,SI266220200309225433,295,0,2025-07-08T10:43:53.506825130Z
2144,0,SI266220200309225433,0,0,2025-07-08T10:43:53.511648674Z
2139,11,SI266220200309225433,0,0,2025-07-08T10:43:53.509393734Z
2146,2,SI266220200309225433,0,0,2025-07-08T10:43:53.512463764Z
2141,13,SI266220200309225433,0,0,2025-07-08T10:43:53.510352447Z
2143,15,SI266220200309225433,0,0,2025-07-08T10:43:53.511299838Z
2154,10,SI266220200309225433,1,0,2025-07-08T10:43:53.934529815Z
2147,3,SI266220200309225433,2595,0,2025-07-08T10:43:53.727103052Z
2148,4,SI266220200309225433,0,0,2025-07-08T10:43:53.727691828Z
2150,6,SI266220200309225433,0,0,2025-07-08T10:43:53.778932585Z
2149,5,SI266220200309225433,0,0,2025-07-08T10:43:53.728351555Z
2145,1,SI266220200309225433,0,0,2025-07-08T10:43:53.512097682Z
2156,12,SI266220200309225433,0,0,2025-07-08T10:43:53.935753564Z
2152,8,SI266220200309225433,0,0,2025-07-08T10:43:53.932530071Z
2155,11,SI266220200309225433,0,0,2025-07-08T10:43:53.935240410Z
2151,7,SI266220200309225433,881,0,2025-07-08T10:43:53.779987204Z
2153,9,SI266220200309225433,123,0,2025-07-08T10:43:53.933455440Z
2158,14,SI266220200309225433,0,0,2025-07-08T10:43:54.255366212Z
2157,13,SI266220200309225433,0,0,2025-07-08T10:43:53.936280811Z
